,Open,High,Low,Close,Volume,Timestamp
887,55906.0,57700.46,53863.93,55841.19,80948.205314,1613779200
888,55841.19,58352.8,55477.59,57408.57,58166.708511,1613865600
889,57412.35,57508.47,47622.0,54087.67,134019.434944,1613952000
890,54087.67,54183.59,44892.56,48891.0,169375.025051,1614038400
891,48891.0,51374.99,46988.69,49676.2,91881.209252,1614124800
892,49676.21,52041.73,46674.34,47073.73,83310.673121,1614211200
893,47073.73,48424.11,44106.78,46276.87,109423.200663,1614297600
894,46276.88,48394.0,45000.0,46106.43,66060.834292,1614384000
895,46103.67,46638.46,43000.0,45135.66,83055.369042,1614470400
896,45134.11,49790.0,44950.53,49587.03,85086.111648,1614556800
897,49595.76,50200.0,47047.6,48440.65,64221.06214,1614643200
898,48436.61,52640.0,48100.71,50349.37,81035.913705,1614729600
899,50349.37,51773.88,47500.0,48374.09,82649.716829,1614816000
900,48374.09,49448.93,46300.0,48751.71,78192.496372,1614902400
901,48746.81,49200.0,47070.0,48882.2,44399.234242,1614988800
902,48882.2,51450.03,48882.2,50971.75,55235.028032,1615075200
903,50959.11,52402.78,49274.67,52375.17,66987.359664,1615161600
904,52375.18,54895.0,51789.41,54884.5,71656.737076,1615248000
905,54874.67,57387.69,53005.0,55851.59,84749.238943,1615334400
906,55851.59,58150.0,54272.82,57773.16,81914.812859,1615420800
907,57773.15,58081.51,54962.84,57221.72,73405.406047,1615507200
908,57221.72,61844.0,56078.23,61188.39,83245.091346,1615593600
909,61188.38,61724.79,58966.78,58968.31,52601.05275,1615680000
910,58976.08,60633.43,54600.0,55605.2,102771.427298,1615766400
911,55605.2,56938.29,53271.34,56900.75,77986.694355,1615852800
912,56900.74,58974.73,54123.69,58912.97,70421.620841,1615939200
913,58912.97,60129.97,57023.0,57648.16,66580.406675,1616025600
914,57641.0,59468.0,56270.74,58030.01,52392.652961,1616112000
915,58030.01,59880.0,57820.17,58102.28,44476.941776,1616198400
